age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,management,married,primary,no,-2942,yes,yes,unknown,22,may,-67,0,-1,0,unknown,no
59,management,single,secondary,yes,842,no,no,unknown,9,may,-40,0,0,0,unknown,no
27,student,divorced,tertiary,no,-3238,yes,no,unknown,6,may,462,1,-1,0,unknown,no
27,blue-collar,married,secondary,yes,-2942,yes,no,unknown,16,may,-40,1,-1,0,unknown,no
34,management,divorced,secondary,no,852,yes,no,unknown,16,may,333,1,-1,0,unknown,no
36,services,married,tertiary,no,2766,yes,no,unknown,1,may,-246,2,0,0,unknown,no
25,blue-collar,single,secondary,no,2766,yes,no,unknown,-1,may,332,1,0,0,unknown,no
50,retired,single,secondary,no,16582,yes,no,unknown,20,may,2283,3,0,0,unknown,no
59,technician,married,primary,no,-2942,yes,no,unknown,30,may,653,3,0,0,unknown,no
27,blue-collar,married,unknown,no,852,yes,no,unknown,16,may,462,0,-1,0,unknown,no
65,blue-collar,married,secondary,no,2766,yes,no,unknown,18,jun,-246,1,0,0,unknown,no
34,management,married,secondary,no,2766,yes,no,unknown,6,may,-36,0,-1,0,unknown,no
27,management,married,secondary,yes,-2985,no,no,unknown,9,may,653,2,0,0,unknown,no
34,unknown,married,secondary,no,1758,yes,no,unknown,9,may,848,1,-1,0,unknown,no
65,technician,married,secondary,no,-1820,yes,yes,unknown,30,jun,848,2,0,0,unknown,no
21,blue-collar,married,primary,no,-3238,yes,no,unknown,23,jun,-36,1,0,0,unknown,no
65,management,divorced,secondary,no,16582,yes,no,unknown,18,may,333,1,0,0,unknown,no
51,blue-collar,married,tertiary,no,6054,yes,no,unknown,16,may,2283,1,0,0,unknown,no
65,management,married,secondary,no,-1820,no,no,unknown,16,may,205,0,0,0,unknown,no
21,technician,married,secondary,no,-1820,yes,yes,unknown,25,may,2282,1,0,0,unknown,no
36,unknown,single,secondary,no,6054,no,no,unknown,9,may,-40,4,0,0,unknown,no
59,blue-collar,single,primary,no,2766,no,no,unknown,1,may,2283,1,0,0,unknown,no
55,blue-collar,married,primary,no,-612,yes,no,unknown,23,may,333,1,-1,0,unknown,no
51,retired,married,secondary,no,-1820,yes,yes,unknown,9,may,653,1,0,0,unknown,no
65,management,single,secondary,no,2766,no,no,unknown,9,may,1190,1,-1,0,unknown,no
21,management,single,secondary,yes,1746,no,no,unknown,20,may,-40,3,0,0,unknown,no
15,management,married,secondary,no,6030,yes,no,unknown,18,may,333,0,0,0,unknown,no
28,management,single,secondary,no,-3238,yes,no,unknown,23,may,-36,0,0,0,unknown,no
29,management,single,secondary,no,-612,no,no,unknown,16,jun,-67,0,0,0,unknown,no
43,housemaid,single,secondary,no,2766,yes,no,unknown,16,may,-343,1,0,0,unknown,no
21,admin.,married,secondary,no,6054,yes,no,unknown,23,may,653,1,0,0,unknown,no
15,housemaid,divorced,primary,no,-2979,yes,no,unknown,1,may,-53,0,0,0,unknown,yes
41,management,single,secondary,no,-1820,yes,no,unknown,23,may,-53,2,0,0,unknown,no
27,admin.,married,secondary,no,-607,yes,yes,unknown,23,jun,-67,0,-1,0,unknown,no
65,management,single,secondary,no,6030,yes,no,unknown,9,jun,1630,7,0,0,unknown,no
14,blue-collar,married,secondary,yes,852,yes,no,unknown,16,jun,-814,2,0,0,unknown,no
43,blue-collar,married,secondary,no,9423,yes,no,unknown,23,may,3387,1,0,0,unknown,no
25,unknown,divorced,secondary,no,-612,yes,no,unknown,9,jun,205,1,0,0,unknown,no
15,management,divorced,secondary,no,-1820,yes,no,unknown,33,may,-40,1,-1,0,unknown,no
43,admin.,single,secondary,no,6030,yes,no,unknown,16,jun,-53,1,-1,0,unknown,no
43,management,married,secondary,no,-612,yes,no,unknown,6,may,205,1,0,0,unknown,no
43,blue-collar,married,unknown,no,6054,yes,yes,unknown,9,may,838,1,-1,0,unknown,no
34,housemaid,married,secondary,no,2766,yes,no,unknown,20,jun,-8,7,0,0,unknown,no
27,blue-collar,married,secondary,no,-612,yes,yes,unknown,-1,may,3387,1,0,0,unknown,no
59,admin.,single,tertiary,no,-612,yes,no,unknown,6,may,-67,1,-1,0,unknown,no
31,services,married,tertiary,no,-612,yes,yes,unknown,9,jun,-36,1,-1,0,unknown,no
31,housemaid,single,secondary,no,6050,yes,no,unknown,9,may,1630,7,-1,0,unknown,no
26,retired,single,secondary,no,6054,yes,no,unknown,16,may,-323,3,0,0,unknown,no
29,blue-collar,married,secondary,no,16582,no,no,unknown,12,jun,848,2,0,0,unknown,no
25,management,single,secondary,no,5475,yes,no,unknown,23,may,462,0,0,0,unknown,no
46,entrepreneur,single,tertiary,yes,-612,yes,no,unknown,23,may,-91,3,0,0,unknown,no
66,admin.,single,tertiary,no,-13925,yes,no,unknown,16,may,-246,2,-1,0,unknown,no
59,management,single,unknown,no,-1820,yes,no,unknown,23,may,333,7,0,0,unknown,no
43,admin.,single,secondary,no,2766,yes,no,unknown,9,may,335,2,0,0,unknown,no
43,technician,divorced,tertiary,no,2766,yes,no,unknown,-1,jun,2283,1,-1,0,unknown,no
34,management,single,secondary,yes,-1820,no,no,unknown,-1,may,-27,2,-1,0,unknown,no
25,technician,single,primary,yes,852,no,no,unknown,23,may,-40,1,-1,0,unknown,no
15,services,divorced,secondary,no,6054,yes,yes,unknown,11,may,3387,2,0,0,unknown,no
36,management,divorced,primary,yes,22224,yes,no,unknown,20,may,3387,3,-1,0,unknown,no
29,admin.,married,secondary,no,-2985,no,no,unknown,6,may,-343,0,-1,0,unknown,no
50,management,single,tertiary,yes,-689,yes,no,unknown,16,may,848,24,-1,0,unknown,no
34,technician,married,tertiary,no,22224,yes,no,unknown,6,may,1244,13,-1,0,unknown,yes
59,blue-collar,married,primary,yes,-3238,yes,no,unknown,23,may,-67,2,0,0,unknown,no
50,management,married,secondary,no,-2942,yes,no,unknown,16,jun,-53,3,0,0,unknown,no
47,management,married,tertiary,no,-2942,yes,no,unknown,30,may,-36,-1,0,0,unknown,no
34,admin.,single,secondary,no,-2704,yes,yes,unknown,0,may,154,2,-1,0,unknown,no
59,admin.,divorced,primary,no,9423,no,no,unknown,23,jun,462,-1,0,0,unknown,no
51,management,married,secondary,no,-3238,yes,no,unknown,6,may,205,0,0,0,unknown,no
21,retired,single,primary,no,2766,yes,no,unknown,22,jun,-36,13,-1,0,unknown,no
15,blue-collar,divorced,secondary,no,6054,yes,no,unknown,6,may,460,0,-1,0,unknown,no
21,student,married,tertiary,no,6054,yes,no,unknown,16,may,205,2,0,0,unknown,no
51,management,single,secondary,no,-5145,no,no,unknown,1,jun,-40,2,0,0,unknown,no
65,management,married,secondary,no,6030,yes,no,unknown,16,may,-343,2,0,0,unknown,no
29,admin.,single,secondary,no,-8155,yes,no,unknown,-1,may,333,2,-1,0,unknown,no
28,technician,single,secondary,no,2766,yes,yes,unknown,23,jun,-67,0,-1,0,unknown,no
51,management,married,tertiary,no,-2942,yes,no,unknown,16,may,-67,2,-1,0,unknown,no
51,retired,married,unknown,no,-3238,yes,yes,unknown,11,jun,1278,2,0,0,unknown,no
29,management,married,secondary,no,6030,yes,yes,unknown,9,may,1630,2,0,0,unknown,no
21,self-employed,divorced,secondary,no,2766,yes,no,unknown,11,may,205,2,-1,0,unknown,no
65,housemaid,single,secondary,no,-2985,no,no,unknown,9,may,205,1,0,0,unknown,no
21,management,divorced,secondary,no,6030,yes,no,unknown,23,may,273,1,-1,0,unknown,no
34,management,married,secondary,no,6054,no,no,unknown,9,may,382,1,0,0,unknown,no
36,blue-collar,married,primary,yes,-612,yes,no,unknown,16,jun,-67,1,0,0,unknown,yes
40,services,married,unknown,no,6054,yes,no,unknown,22,may,-67,3,0,0,unknown,no
31,management,divorced,secondary,no,-2942,yes,no,unknown,30,may,462,0,-1,0,unknown,no
65,housemaid,married,secondary,no,6030,yes,no,unknown,9,may,653,1,0,0,unknown,no
47,unknown,married,secondary,no,-2942,yes,yes,unknown,9,may,-53,3,-1,0,unknown,no
47,entrepreneur,married,secondary,no,-2985,yes,no,unknown,25,may,462,0,0,0,unknown,no
59,blue-collar,divorced,unknown,no,9423,yes,no,unknown,23,jun,848,3,0,0,unknown,no
27,management,married,primary,no,43541,yes,no,unknown,11,jun,2283,1,0,0,unknown,no
47,blue-collar,divorced,secondary,no,-1820,yes,no,unknown,30,may,462,3,0,0,unknown,no
43,admin.,married,primary,no,6054,yes,no,unknown,11,jun,462,1,0,0,unknown,no
47,housemaid,single,secondary,no,2766,yes,no,unknown,-1,may,-343,1,-1,0,unknown,yes
25,admin.,married,secondary,no,1678,yes,no,unknown,9,may,-67,2,-1,0,unknown,no
21,admin.,single,secondary,no,9423,yes,no,unknown,1,may,-343,1,-1,0,unknown,no
21,management,married,secondary,no,9423,yes,no,unknown,11,jun,333,1,0,0,unknown,no
59,blue-collar,single,secondary,no,6030,no,no,unknown,1,may,811,1,0,0,unknown,no
21,management,single,secondary,yes,2766,yes,no,unknown,16,may,333,0,0,0,unknown,no
36,management,divorced,secondary,no,-1820,yes,no,unknown,22,jun,1630,1,0,0,unknown,no
43,management,married,secondary,no,-1248,yes,no,unknown,22,jun,-53,2,-1,0,unknown,no
47,blue-collar,divorced,primary,no,6030,yes,no,unknown,18,may,848,13,-1,0,unknown,no
29,admin.,single,secondary,no,852,no,yes,unknown,22,may,-814,2,-1,0,unknown,no
65,services,single,secondary,no,-2942,yes,no,unknown,15,jun,-27,0,-1,0,unknown,no
59,admin.,single,secondary,no,-8155,yes,no,unknown,9,may,-67,1,-1,0,unknown,no
51,student,married,primary,no,2766,yes,yes,unknown,6,may,333,2,-1,0,unknown,no
43,management,single,secondary,yes,2766,yes,no,unknown,1,jun,-17,3,-1,0,unknown,no
47,management,single,secondary,yes,22224,no,no,unknown,16,may,848,2,-1,0,unknown,no
43,services,married,unknown,no,6030,yes,yes,unknown,9,may,333,2,0,0,unknown,no
47,blue-collar,divorced,primary,yes,852,no,no,unknown,25,may,-67,2,0,0,unknown,no
40,blue-collar,single,tertiary,no,-612,yes,no,unknown,33,jun,-53,2,0,0,unknown,no
59,admin.,single,secondary,no,-2985,yes,no,unknown,10,may,333,3,0,0,unknown,no
27,retired,married,secondary,no,-3221,yes,no,unknown,22,jun,205,3,-1,0,unknown,no
21,housemaid,divorced,primary,yes,2766,yes,no,unknown,25,may,848,2,0,0,unknown,no
27,management,single,secondary,yes,16581,yes,no,unknown,20,may,333,2,-1,0,unknown,no
27,housemaid,single,secondary,no,852,yes,no,unknown,20,may,462,0,0,0,unknown,no
43,management,divorced,secondary,yes,2763,no,no,unknown,23,may,-40,2,0,0,unknown,no
27,technician,single,tertiary,no,9423,yes,no,unknown,6,may,-53,2,-1,0,unknown,no
31,management,single,secondary,no,6030,yes,no,unknown,23,jun,333,1,-1,0,unknown,no
34,unknown,married,secondary,no,-612,yes,no,unknown,16,jun,-53,0,0,0,unknown,no
47,management,divorced,secondary,no,-3238,yes,no,unknown,6,may,-40,2,-1,0,unknown,no
65,blue-collar,married,secondary,no,-1820,yes,no,unknown,23,may,-92,1,0,0,unknown,no
34,unknown,married,secondary,no,15107,yes,yes,unknown,30,may,462,1,0,0,unknown,no
31,management,single,secondary,no,-5270,no,no,unknown,1,may,649,3,-1,0,unknown,no
51,services,married,secondary,no,6054,yes,no,unknown,6,may,848,1,0,0,unknown,no
55,services,married,unknown,no,6030,yes,yes,unknown,9,may,-67,13,-1,0,unknown,yes
27,technician,married,unknown,no,-1820,yes,no,unknown,9,may,-67,3,0,0,unknown,no
43,technician,divorced,secondary,no,6054,yes,yes,unknown,6,jun,1244,0,-1,0,unknown,no
65,services,married,tertiary,yes,-3238,yes,no,unknown,33,jun,-53,2,-1,0,unknown,no
21,technician,married,secondary,no,-1820,yes,yes,unknown,20,may,462,4,0,0,unknown,no
51,services,married,secondary,no,5175,yes,no,unknown,9,jun,190,1,-1,0,unknown,no
27,management,single,secondary,no,22224,yes,no,unknown,16,may,318,1,-1,0,unknown,no
43,management,divorced,secondary,no,-3238,yes,no,unknown,33,may,333,13,-1,0,unknown,no
34,blue-collar,married,secondary,yes,-3204,yes,no,unknown,23,may,1244,3,0,0,unknown,no
43,management,married,secondary,no,-1820,yes,yes,unknown,9,may,462,0,0,0,unknown,no
65,blue-collar,married,secondary,no,-1724,no,yes,unknown,16,may,1630,1,0,0,unknown,no
47,student,married,tertiary,no,-603,yes,no,unknown,1,may,3387,2,0,0,unknown,no
27,admin.,single,unknown,no,-13925,yes,no,unknown,9,may,-53,0,-1,0,unknown,no
29,admin.,married,tertiary,no,9423,yes,no,unknown,6,may,-53,2,-1,0,unknown,no
43,admin.,single,secondary,no,6054,yes,yes,unknown,6,may,127,1,0,0,unknown,no
31,management,divorced,secondary,no,-1820,yes,no,unknown,9,jun,269,1,0,0,unknown,no
43,services,divorced,unknown,no,9423,yes,no,unknown,23,may,333,1,0,0,unknown,no
36,services,married,secondary,no,852,yes,no,unknown,6,may,2064,2,0,0,unknown,no
59,retired,divorced,secondary,yes,16582,yes,no,unknown,23,may,333,2,0,0,unknown,no
21,unknown,married,secondary,no,-612,yes,no,unknown,16,jun,-67,1,-1,0,unknown,no
59,management,single,primary,no,-2985,yes,no,unknown,16,may,462,1,0,0,unknown,no
47,management,single,secondary,no,-13924,yes,yes,unknown,11,may,-34,1,-1,0,unknown,no
29,management,married,primary,no,6053,yes,yes,unknown,11,may,848,7,0,0,unknown,no
47,blue-collar,married,secondary,yes,-1820,yes,yes,unknown,16,may,-814,1,0,0,unknown,no
51,management,married,secondary,no,6030,yes,no,unknown,33,may,653,3,0,0,unknown,no
21,management,married,secondary,no,-3238,yes,yes,unknown,30,may,462,1,-1,0,unknown,no
51,housemaid,married,secondary,no,-2980,yes,no,unknown,30,may,653,1,0,0,unknown,no
40,entrepreneur,married,unknown,yes,-612,no,yes,unknown,6,may,653,1,-1,0,unknown,yes
15,admin.,divorced,secondary,no,16582,no,yes,unknown,6,may,848,2,0,0,unknown,no
50,management,single,secondary,no,-1820,yes,no,unknown,11,jun,205,3,0,0,unknown,no
36,technician,divorced,tertiary,no,-3238,yes,yes,unknown,6,may,-53,1,0,0,unknown,no
47,management,single,secondary,no,6054,yes,no,unknown,23,may,1630,1,-1,0,unknown,no
36,technician,divorced,secondary,no,6030,yes,no,unknown,23,may,2283,1,-1,0,unknown,no
27,management,single,secondary,no,-3238,yes,no,unknown,6,may,-40,1,0,0,unknown,no
40,management,married,secondary,no,2766,yes,yes,unknown,30,may,581,1,-1,0,unknown,no
66,technician,married,secondary,no,-3238,yes,no,unknown,-1,may,-246,-1,-1,0,unknown,no
36,management,married,secondary,no,2766,yes,no,unknown,23,jun,848,2,0,0,unknown,no
25,unknown,single,secondary,yes,824,yes,no,unknown,22,jun,-67,13,-1,0,unknown,no
14,management,single,secondary,no,-1819,no,no,unknown,30,may,433,3,0,0,unknown,no
66,management,single,secondary,no,852,yes,no,unknown,-1,may,-40,1,0,0,unknown,no
65,management,married,secondary,no,16582,no,yes,unknown,29,may,333,2,0,0,unknown,no
14,blue-collar,married,secondary,no,852,yes,no,unknown,12,may,848,2,0,0,unknown,yes
29,retired,married,secondary,yes,9423,no,no,unknown,9,may,-67,2,-1,0,unknown,no
27,unknown,married,secondary,no,-3238,yes,yes,unknown,6,may,653,2,0,0,unknown,no
27,blue-collar,married,secondary,no,6054,yes,no,unknown,16,jun,-67,1,0,0,unknown,no
15,housemaid,married,secondary,yes,2766,yes,no,unknown,20,may,978,3,-1,0,unknown,no
29,admin.,married,tertiary,no,-1820,yes,no,unknown,33,may,-67,1,-1,0,unknown,no
66,blue-collar,divorced,primary,yes,-3203,yes,no,unknown,11,may,1244,0,-1,0,unknown,yes
65,unknown,married,secondary,no,6054,no,no,unknown,23,may,1244,2,0,0,unknown,no
47,management,married,tertiary,no,-1820,yes,yes,unknown,11,may,333,1,0,0,unknown,no
43,management,single,primary,no,2766,yes,no,unknown,-1,jun,848,0,0,0,unknown,no
44,services,married,secondary,no,-2942,yes,yes,unknown,6,jun,205,2,0,0,unknown,no
65,admin.,single,secondary,no,6054,yes,no,unknown,23,jun,1630,0,0,0,unknown,no
34,admin.,married,unknown,no,9423,yes,no,unknown,15,may,462,0,-1,0,unknown,no
27,management,married,secondary,no,-612,yes,no,unknown,21,may,1630,3,0,0,unknown,no
40,services,married,secondary,no,9423,yes,no,unknown,23,may,-343,0,0,0,unknown,no
51,blue-collar,single,secondary,yes,-3236,yes,yes,unknown,23,may,-65,3,0,0,unknown,no
51,management,married,primary,no,852,yes,no,unknown,30,jun,205,13,-1,0,unknown,no
43,unknown,single,secondary,no,852,yes,no,unknown,9,may,-60,1,0,0,unknown,no
29,admin.,single,secondary,no,6054,yes,no,unknown,-1,may,-343,13,0,0,unknown,no
51,management,married,secondary,no,-1820,yes,no,unknown,16,jun,205,2,0,0,unknown,no
27,technician,single,tertiary,no,-2985,yes,no,unknown,6,jun,-246,0,0,0,unknown,no
27,management,married,secondary,no,9423,yes,no,unknown,23,may,-246,1,0,0,unknown,no
43,blue-collar,married,secondary,no,2766,yes,yes,unknown,16,may,3002,2,0,0,unknown,no
29,unknown,married,secondary,yes,2766,no,no,unknown,1,may,-53,0,0,0,unknown,no
32,management,divorced,secondary,no,6030,yes,no,unknown,1,may,-53,0,-1,0,unknown,no
36,unemployed,married,secondary,no,2766,yes,no,unknown,22,may,-40,2,-1,0,unknown,yes
47,technician,single,secondary,no,2766,yes,no,unknown,9,may,-92,0,0,0,unknown,no
35,services,single,secondary,no,-963,yes,no,unknown,-1,jun,-343,2,0,0,unknown,no
34,blue-collar,married,secondary,no,6054,yes,no,unknown,23,may,333,3,-1,0,unknown,no
47,blue-collar,single,secondary,no,-3238,yes,no,unknown,16,may,-36,1,0,0,unknown,no
51,blue-collar,divorced,secondary,no,6054,yes,no,unknown,16,jun,-814,1,0,0,unknown,no
51,blue-collar,married,primary,no,-2942,yes,yes,unknown,30,jun,205,1,0,0,unknown,no
27,housemaid,married,primary,no,-612,yes,no,unknown,9,may,1630,1,0,0,unknown,no
47,management,married,secondary,no,-1820,yes,no,unknown,6,may,-36,1,0,0,unknown,no
27,management,single,secondary,no,2766,yes,no,unknown,25,may,333,3,0,0,unknown,no
43,admin.,divorced,secondary,yes,9423,yes,no,unknown,30,jun,450,1,-1,0,unknown,no
21,blue-collar,divorced,secondary,no,-538,yes,no,unknown,23,may,653,2,0,0,unknown,no
27,technician,married,secondary,no,22224,yes,no,unknown,12,may,-343,0,0,0,unknown,no
27,management,single,secondary,no,-13925,yes,no,unknown,20,may,-246,0,-1,0,unknown,no
44,blue-collar,single,tertiary,no,2766,yes,no,unknown,-1,may,-343,3,-1,0,unknown,no
40,entrepreneur,single,secondary,no,-612,no,yes,unknown,6,jun,462,1,0,0,unknown,no
15,admin.,married,secondary,no,-3238,yes,no,unknown,18,may,-40,2,-1,0,unknown,no
34,unknown,married,secondary,no,-1820,no,no,unknown,22,may,848,2,-1,0,unknown,no
29,blue-collar,married,secondary,yes,-2942,yes,no,unknown,23,jun,-53,1,-1,0,unknown,yes
65,unknown,divorced,secondary,yes,6030,yes,no,unknown,8,jun,848,0,0,0,unknown,no
59,blue-collar,single,secondary,no,852,yes,no,unknown,18,may,848,1,0,0,unknown,no
43,management,divorced,primary,yes,-715,yes,no,unknown,1,may,-40,2,0,0,unknown,no
51,admin.,single,tertiary,no,2766,yes,no,unknown,33,may,-40,0,0,0,unknown,no
50,admin.,divorced,secondary,no,6054,yes,yes,unknown,16,jun,462,1,-1,0,unknown,no
34,admin.,married,secondary,no,-2985,yes,no,unknown,22,jun,462,0,-1,0,unknown,no
43,admin.,single,secondary,no,6020,yes,no,unknown,9,may,-814,1,-1,0,unknown,no
25,management,single,secondary,no,-2942,yes,no,unknown,16,jun,-36,-1,-1,0,unknown,no
21,management,married,secondary,no,-1820,yes,no,unknown,-1,may,646,1,-1,0,unknown,no
51,services,single,primary,no,852,yes,no,unknown,25,jun,653,1,-1,0,unknown,no
31,admin.,single,primary,no,2766,yes,no,unknown,20,jun,-40,2,-1,0,unknown,no
45,services,divorced,secondary,yes,-3238,yes,no,unknown,6,may,653,0,0,0,unknown,no
31,management,single,secondary,no,16582,yes,no,unknown,6,jun,1630,1,0,0,unknown,no
31,management,married,secondary,yes,-5270,yes,no,unknown,30,may,-36,2,-1,0,unknown,no
27,management,single,secondary,no,-3238,yes,no,unknown,1,may,-343,0,0,0,unknown,no
59,admin.,single,tertiary,no,79,yes,no,unknown,-1,jun,-36,0,-1,0,unknown,no
36,management,single,tertiary,no,-1820,yes,no,unknown,6,may,-51,2,-1,0,unknown,no
55,services,single,tertiary,no,-1820,yes,no,unknown,16,may,-53,1,-1,0,unknown,no
14,management,single,secondary,no,6030,no,no,unknown,16,jun,-40,13,0,0,unknown,no
25,admin.,divorced,secondary,no,2766,yes,no,unknown,33,may,205,1,-1,0,unknown,no
65,admin.,single,secondary,no,9423,yes,no,unknown,11,jun,333,-8,0,0,unknown,no
36,blue-collar,single,unknown,yes,2766,yes,no,unknown,6,may,2283,2,0,0,unknown,no
46,management,married,secondary,no,-5270,no,no,unknown,1,may,-343,0,-1,0,unknown,no
15,blue-collar,married,secondary,no,852,yes,yes,unknown,23,jun,2283,0,-1,0,unknown,no
29,housemaid,divorced,primary,yes,6030,no,no,unknown,16,may,1244,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-612,yes,no,unknown,16,may,791,3,0,0,unknown,yes
34,management,married,secondary,no,6030,no,no,unknown,16,may,-343,1,-1,0,unknown,no
43,services,married,secondary,yes,9423,yes,yes,unknown,6,may,-814,7,0,0,unknown,no
15,services,married,secondary,no,-1820,yes,no,unknown,-1,may,-27,0,-1,0,unknown,no
29,blue-collar,divorced,primary,yes,9422,yes,no,unknown,12,may,-246,2,0,0,unknown,no
29,services,divorced,secondary,no,6030,no,no,unknown,9,may,-246,1,-1,0,unknown,no
34,retired,married,secondary,no,6053,yes,yes,unknown,10,jun,-814,24,0,0,unknown,no
